Department,Department Name,Property Id,Property Name,Year Ending,Address 1,City,State/Province,Postal Code,Property GFA - EPA Calculated (Buildings) (ft²),Primary Property Type - Self Selected,Year Built,Electricity Use  Generated from Onsite Renewable Systems and Used Onsite (kWh),Electricity Use - Grid Purchase (kWh),Natural Gas Use (therms),Propane Use (kBtu),Water Use (All Water Sources) (kgal),Percent of Electricity that is Green Power,Green Power - Onsite and Offsite (kWh),Site Energy Use (kBtu),ENERGY STAR Score,LEED Certified,Location
DMV,Department of Motor Vehicles,1261931,COMPTON OFFICE BUILDING,12/31/2014,2111 S SANTA FE AVENUE,COMPTON,California,90221,12853,Office,1983,,227778.2,955.9999849,,839.3,0%,0,872779.5,74,,"2111 S SANTA FE AVENUE
COMPTON, California 90221
(33.876072, -118.214836)"
DMV,Department of Motor Vehicles,1261945,VICTORVILLE OFFICE BUILDING,12/31/2014,14855 CORTA DR,VICTORVILLE,California,92395,5656,Office,1982,,,,,303.7,,,,,,"14855 CORTA DR
VICTORVILLE, California 92395
(34.518517, -117.306839)"
DMV,Department of Motor Vehicles,1207878,SANTA TERESA OFFICE BUILDING,12/31/2014,180 MARTINVALE LN,SAN JOSE,California,95119,9209,Office,1900,,177457.2,2545.274174,,613.4,0%,0,860011.4,3,,"180 MARTINVALE LN
SAN JOSE, California 95119
(37.229457, -121.779696)"
DMV,Department of Motor Vehicles,1207800,BAKERSFIELD OFFICE BUILDING,12/31/2014,3120 F STREET,BAKERSFIELD,California,93301,10556,Office,1966,,303476.3,2425.76897,,837.1,0%,0,1278038.2,2,,"3120 F STREET
BAKERSFIELD, California 93301
(35.388082, -119.023485)"
DMV,Department of Motor Vehicles,1207790,LOS GATOS OFFICE BUILDING,12/31/2014,600 NORTH SANTA CRUZ AVE,LOS GATOS,California,95030,8372,Office,1900,,136531.2,998.0000152,,508.7,0%,0,565644.6,8,,"600 NORTH SANTA CRUZ AVE
LOS GATOS, California 95030
(37.233707, -121.978656)"
DMV,Department of Motor Vehicles,1207718,GLENDALE OFFICE BUILDING,12/31/2014,1335 WEST GLENOAKS BLVD,GLENDALE,California,91201,9991,Office,1961,,200495,1499.000092,,615.6,0%,0,833988.9,32,,"1335 WEST GLENOAKS BLVD
GLENDALE, California 91201
(34.166893, -118.283727)"
DMV,Department of Motor Vehicles,1207744,FRESNO OFFICE BUILDING,12/31/2014,655 WEST OLIVE AVENUE,FRESNO,California,93728,17454,Office,1900,,,,,835.6,,,,,,"655 WEST OLIVE AVENUE
FRESNO, California 93728
(36.757504, -119.81948)"
DOC,Department of Conservation,1251792,COALINGA OFFICE BUILDING,12/31/2014,466 NORTH FIFTH STREET,COALINGA,California,93210,2000,Office,1918,,17175.8,194.9696984,,0.2,0%,0,78100.8,,,"466 NORTH FIFTH STREET
COALINGA, California 93210
(36.141515, -120.362994)"
DOJ,Department of Justice,1259847,CENTRAL VALLEY FORENSIC LABORATORY,12/31/2014,1306 HUGHES LANE,RIPON,California,95366,,Laboratory,2003,,1266883.9,,,3267.6,0%,0,,,,"1306 HUGHES LANE
RIPON, California 95366
(37.742343, -121.137971)"
DOJ,Department of Justice,1259852,FRESNO FORENSIC LABORATORY,12/31/2014,5311 WOODROW AVE,FRESNO,California,93726,36007,Laboratory,2003,,1817940.4,,,1544,0%,0,6202813.5,,,"5311 WOODROW AVE
FRESNO, California 93726
"
DOJ,Department of Justice,1259851,FREEDOM FORENSIC LABORATORY,12/31/2014,440 AIRPORT BLVD,WATSONVILLE,California,95076,11086,Laboratory,2003,,190077.3,2779.443001,,,0%,0,926488,,,"440 AIRPORT BLVD
WATSONVILLE, California 95076
(36.932259, -121.787022)"
DOJ,Department of Justice,4334208,SANTA ROSA FORENSIC LABORATORY,12/31/2014,410 Russell Ave.,Santa Rosa,California,95403,14654,Laboratory,2008,,627293.1,13511.38643,,16014.5,39.60469%,248437.5,3491463,,,"410 Russell Ave.
Santa Rosa, California 95403
(38.469175, -122.722585)"
DOJ,Department of Justice,4136984,SANTA BARBARA FORENSIC LABORATORY,12/31/2014,155 DAVID LOVE PLAZA,GOLETA,California,93117,13830,Laboratory,2006,,550363.4,,,98.7,0%,0,,,,"155 DAVID LOVE PLAZA
GOLETA, California 93117
(34.434756, -119.839097)"
DOJ,Department of Justice,1259848,RIVERSIDE FORENSIC LABORATORY,12/31/2014,7425   MISSION BLVD,RIVERSIDE,California,92509,38477,Laboratory,1999,,1153908.4,,,1488.6,0%,0,,,,"7425 MISSION BLVD
RIVERSIDE, California 92509
(34.011969, -117.445296)"
DOJ,Department of Justice,1259849,EUREKA FORENSIC LABORATORY,12/31/2014,1011 WEST WABASH AVENUE,EUREKA,California,95501,9771,Laboratory,2003,,104926,2972.619515,,23.4,0%,0,655269.7,,,"1011 WEST WABASH AVENUE
EUREKA, California 95501
(40.791515, -124.181659)"
DOJ,Department of Justice,1259850,REDDING FORENSIC LABORATORY,12/31/2014,9737 TANQUERAY COURT,REDDING,California,96003,16779,Laboratory,2005,,725300.4,24212.97847,,,0%,0,4896023.3,,,"9737 TANQUERAY COURT
REDDING, California 96003
(40.564896, -122.296459)"
DOR,Department of Rehabilitation,1251901,Orientation Center For The Blind,12/31/2014,400 Adams St,ALBANY,California,94706,42152,Office,1963,,421577,25951.36147,,1217.2,0%,0,4033557,,,"400 Adams St
ALBANY, California 94706
(37.898215, -122.302456)"
DPR,Department of Parks and Recreation,1383447,683 MALAKOFF DIGGINS SHP,12/31/2014,23579 N BLOOMFIELD RD,NORTH BLOOMFIELD,California,95959,58217,Other,1854,,,,,508.7,,,,,,"23579 N BLOOMFIELD RD
NORTH BLOOMFIELD, California 95959
(39.383473, -120.897236)"
DPR,Department of Parks and Recreation,1383617,915 LOS ENCINOS SHP,12/31/2014,16756 MOORPARK STREET,ENCINO,California,91436,8109,Other,1849,,,,,,,,,,,"16756 MOORPARK STREET
ENCINO, California 91436
(34.160627, -118.498521)"
DPR,Department of Parks and Recreation,1383489,555 OCOTILLO WELLS SVRA,12/31/2014,5172 HIGHWAY 78,BORREGO SPRINGS,California,92004,11372,Other,1994,,,,,3006.7,,,,,,"5172 HIGHWAY 78
BORREGO SPRINGS, California 92004
(33.152084, -116.176354)"
DPR,Department of Parks and Recreation,1456126,915 MALIBU CREEK STATE PARK AGOURA HILLS,12/31/2014,28754 MULHOLLAND HWY,CALABASAS,California,91301,29351,Other - Recreation,1863,,,,,,,,,,,"28754 MULHOLLAND HWY
CALABASAS, California 91301
(34.11318, -118.749754)"
DPR,Department of Parks and Recreation,1383537,553 HUNGRY VALLEY SVRA,12/31/2014,ORWIN WAY,GORMAN,California,93243,43028,Other - Recreation,1962,,,,,4816.8,,,,,,"ORWIN WAY
GORMAN, California 93243
"
DPR,Department of Parks and Recreation,1383569,910 SAN BUENAVENTURA SB,12/31/2014,901   SAN PEDRO ST,VENTURA,California,93001,20386,Other,1956,,,,,4706.4,,,,,,"901 SAN PEDRO ST
VENTURA, California 93001
(34.268069, -119.276829)"
DPR,Department of Parks and Recreation,1383725,740 SAN SIMEON SP,12/31/2014,750 HEARST CASTLE RD,SAN SIMEON,California,93452,143296,Other,1919,,,,,,,,,,,"750 HEARST CASTLE RD
SAN SIMEON, California 93452
(35.650153, -121.186227)"
DPR,Department of Parks and Recreation,1383705,660 BENECIA CAPITOL SHP,12/31/2014,135 WEST G,BENICIA,California,94510,8519,Other,1850,,,,,,,,,,,"135 WEST G
BENICIA, California 94510
(38.050143, -122.159369)"
DPR,Department of Parks and Recreation,1388530,730 CASWELL MEMORIAL SP,12/31/2014,28000 SOUTH AUSTIN ROAD,RIPON,California,95366,6779,Other - Recreation,1960,,37424.6,,,,0%,0,127692.7,,,"28000 SOUTH AUSTIN ROAD
RIPON, California 95366
(37.696013, -121.184361)"
DPR,Department of Parks and Recreation,1383497,651 ARMSTRONG REDWOODS SR,12/31/2014,17000 ARMSTRONG WOODS ROAD,GUERNEVILLE,California,95446,13993,Other - Recreation,1933,,,,,815.4,,,,,,"17000 ARMSTRONG WOODS ROAD
GUERNEVILLE, California 95446
(38.531696, -123.002744)"
DPR,Department of Parks and Recreation,1383711,690 BRANNAN ISLAND SRA,12/31/2014,17645 STATE HWY 160,RIO VISTA,California,94571,13731,Other,1959,,,,,,,,,,,"17645 STATE HWY 160
RIO VISTA, California 94571
(38.11638, -121.694941)"
DPR,Department of Parks and Recreation,1388550,915 LOS ANGELES SHP,12/31/2014,1245 N. Spring Street,LOS ANGELES,California,90012,2865,Other,1940,,,,,,,,,,,"1245 N. Spring Street
LOS ANGELES, California 90012
(34.065987, -118.233664)"
DPR,Department of Parks and Recreation,1383627,635 FORT HUMBOLDT SHP,12/31/2014,3431 FORT AVE,EUREKA,California,95503,27837,Other,1892,,64702.7,2194.242919,,,0%,0,440189.9,,,"3431 FORT AVE
EUREKA, California 95503
(40.777626, -124.187943)"
DPR,Department of Parks and Recreation,1383687,730 COLUMBIA SHP,12/31/2014,11175 WASHINGTON STREET,COLUMBIA,California,95310,166321,Other,1856,,,,,1219.1,,,,,,"11175 WASHINGTON STREET
COLUMBIA, California 95310
(38.033704, -120.402011)"
DPR,Department of Parks and Recreation,1383593,683 DONNER MEMORIAL SP,12/31/2014,12593 DONNER PASS ROAD,TRUCKEE,California,96161,27128,Other,1947,,,,,2234.1,,,,,,"12593 DONNER PASS ROAD
TRUCKEE, California 96161
(39.324728, -120.232597)"
DPR,Department of Parks and Recreation,1383499,660 MOUNT DIABLO S.P.,12/31/2014,96 MITCHELL CANYON RD,WALNUT CREEK,California,94598,33143,Other - Recreation,1900,,,,,,,,,,,"96 MITCHELL CANYON RD
WALNUT CREEK, California 94598
(37.922189, -121.941926)"
DPR,Department of Parks and Recreation,3980167,660 BALE GRIST MILL SHP,12/31/2014,"3801 ST HELENA HWY, N",CALISTOGA,California,94515-9652,3046,Other - Recreation,1847,,,,,,,,,,,"3801 ST HELENA HWY, N
CALISTOGA, California 94515-9652
(38.553553, -122.526068)"
DPR,Department of Parks and Recreation,1437863,KAMPS PROPANE,12/31/2014,7459 REESE ROAD,SACRAMENTO,California,95858,100,Other,2003,,,,91.7,,,,91.7,,,"7459 REESE ROAD
SACRAMENTO, California 95858
(38.486796, -121.39666)"
DPR,Department of Parks and Recreation,1388552,645 CLEAR LAKE SP,12/31/2014,5300 SODA BAY RD,KELSEYVILLE,California,95451,20933,Other,1952,,,,,,,,,,,"5300 SODA BAY RD
KELSEYVILLE, California 95451
(39.006835, -122.812396)"
DPR,Department of Parks and Recreation,1388576,940 ANZA-BORREGO DESERT SP,12/31/2014,200 PALM CANYON DRIVE,BORREGO SPRINGS,California,92004,43462,Other,1954,,,,,,,,,,,"200 PALM CANYON DRIVE
BORREGO SPRINGS, California 92004
(33.256486, -116.404366)"
DPR,Department of Parks and Recreation,1383585,555 HEBER DUNES SVRA (IMPERIAL CO),12/31/2014,HEBER BEACH ROAD,HEBER,California,92249,1248,Other,1998,,1147,,,80.4,0%,0,3913.6,,,"HEBER BEACH ROAD
HEBER, California 92249
"
DPR,Department of Parks and Recreation,1383589,645 WEAVERVILLE JOSS HOUSE SHP,12/31/2014,OREGON ST HWY 299 WEST,WEAVERVILLE,California,96093,3786,Other,1874,,32370,,,428.7,0%,0,110446.4,,,"OREGON ST HWY 299 WEST
WEAVERVILLE, California 96093
"
DPR,Department of Parks and Recreation,1383591,670 RAILTOWN 1897 SHP,12/31/2014,5TH AND RESERVOIR,JAMESTOWN,California,95327,45833,Other,1897,,161163.4,,,,0%,0,549889.7,,,"5TH AND RESERVOIR
JAMESTOWN, California 95327
"
DPR,Department of Parks and Recreation,1383513,715 TWIN LAKES SB,12/31/2014,665 14TH AVENUE,SANTA CRUZ,California,95060,10123,Other,1945,,29147.2,,,,0%,0,99450.3,,,"665 14TH AVENUE
SANTA CRUZ, California 95060
(36.965714, -121.990566)"
DPR,Department of Parks and Recreation,1383475,900 ANTELOPE VALLEY CALIFORNIA POPPY RESER,12/31/2014,15101 W LANCASTER ROAD,LANCASTER,California,93536,2063,Other,1982,,,,,343.5,,,,,,"15101 W LANCASTER ROAD
LANCASTER, California 93536
(34.724745, -118.397036)"
DPR,Department of Parks and Recreation,1383603,715 PORTOLA REDWOODS SP,12/31/2014,9000 PORTOLA ST PARK RD,LA HONDA,California,94020,24506,Other,1886,,,,,1005.7,,,,,,"9000 PORTOLA ST PARK RD
LA HONDA, California 94020
"
DPR,Department of Parks and Recreation,1383691,935 SILVER STRAND S.B.,12/31/2014,5000   HIGHWAY 75,CORONADO,California,92118,20942,Other,1986,,490481.1,977.29845,,2274.7,0%,0,1771251.7,,,"5000 HIGHWAY 75
CORONADO, California 92118
(32.63742, -117.142734)"
DPR,Department of Parks and Recreation,1383505,690 FOLSOM LAKE SRA,12/31/2014,7806 FOLSOM-AUBURN ROAD,FOLSOM,California,95630,59451,Other,1927,,,,,,,,,,,"7806 FOLSOM-AUBURN ROAD
FOLSOM, California 95630
(38.708771, -121.171396)"
DPR,Department of Parks and Recreation,1383717,715 NATURAL BRIDGES SB,12/31/2014,2531 WEST CLIFF DRIVE,SANTA CRUZ,California,95060,7329,Other,1954,,,592.9266832,,1592.2,,,,,,"2531 WEST CLIFF DRIVE
SANTA CRUZ, California 95060
(36.949701, -122.055679)"
DPR,Department of Parks and Recreation,1383609,740 MONTANA DE ORO SP,12/31/2014,PECHO VALLEY ROAD,LOS OSOS,California,93402,14182,Other,1924,,13356.6,,,906,0%,0,45572.7,,,"PECHO VALLEY ROAD
LOS OSOS, California 93402
"
DPR,Department of Parks and Recreation,1383607,740 LIME KILN PROJECT,12/31/2014,63025 HIGHWAY 1,BIG SUR,California,93920,3736,Other,1971,,,,,756.1,,,,,,"63025 HIGHWAY 1
BIG SUR, California 93920
(36.011025, -121.524758)"
DPR,Department of Parks and Recreation,1388562,645 WOODSON BRIDGE SRA,12/31/2014,25140 GARDINER FERRY RD,CORNING,California,96021,4340,Other,1963,,43862.3,,,1855.9,0%,0,149658.1,,,"25140 GARDINER FERRY RD
CORNING, California 96021
(39.914004, -122.105602)"
